"cluster","threshold","distance","on_edge","criterion"
"south",0.975,5.12273287235459,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,5.32299404569818,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,5.52325521904179,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,10.204377384547,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,10.4336161492371,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,10.5773671160907,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,10.6536028515572,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,11.8771253170946,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,12.0881938993,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,12.3010605536799,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,12.5151943241214,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,12.769352035562,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,13.094892529358,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,6.50243173085283,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,11.1777398141421,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,7.48160824266298,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,10.0567762899806,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,10.7198633633433,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,10.7728578809762,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,11.3813788104462,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,11.3361265327991,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,11.378635349554,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,11.5079327673714,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,11.7068098949434,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,11.9243160473887,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,12.1511022437363,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,8.46078475447402,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,10.8464022720715,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,11.7671849565529,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,12.3772135772481,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,9.43996126628507,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,9.64022243962866,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,9.84048361297226,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,10.0487398884534,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,10.3334170770806,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,10.703991785392,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,11.1519042456573,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,11.6682514961159,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,12.7623185396648,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,12.7118675392463,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,12.7397007293164,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,12.9103687887321,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,13.0346598159106,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,13.2104383146181,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,13.3735936111013,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,13.7371054158736,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,13.9060932773383,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,14.7347926205023,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,14.8152425977397,FALSE,"High-evidence zone (P >= 0.975)"
"south",0.975,14.9018177659435,FALSE,"High-evidence zone (P >= 0.975)"
"north",0.5,3.34043098228104,TRUE,"Zero contour (P = 0.50)"
"north",0.5,2.52879374508575,TRUE,"Zero contour (P = 0.50)"
"north",0.5,1.82091405913085,TRUE,"Zero contour (P = 0.50)"
"north",0.5,1.47464048252437,TRUE,"Zero contour (P = 0.50)"
"north",0.5,1.29431186022147,TRUE,"Zero contour (P = 0.50)"
"north",0.5,1.15249836599938,TRUE,"Zero contour (P = 0.50)"
"north",0.5,1.5095933523725,TRUE,"Zero contour (P = 0.50)"
"north",0.5,2.28540766716897,TRUE,"Zero contour (P = 0.50)"
"north",0.5,3.18761679480355,TRUE,"Zero contour (P = 0.50)"
"north",0.5,4.1342846981799,TRUE,"Zero contour (P = 0.50)"
"north",0.5,2.75855842535029,FALSE,"Zero contour (P = 0.50)"
"north",0.5,3.92785318810026,TRUE,"Zero contour (P = 0.50)"
"north",0.5,7.22731479421858,FALSE,"Zero contour (P = 0.50)"
"north",0.5,6.23374208881535,FALSE,"Zero contour (P = 0.50)"
"north",0.5,5.24200326542598,FALSE,"Zero contour (P = 0.50)"
"north",0.5,4.25338130777577,FALSE,"Zero contour (P = 0.50)"
"north",0.5,3.27070380402569,FALSE,"Zero contour (P = 0.50)"
"north",0.5,2.30159742520956,FALSE,"Zero contour (P = 0.50)"
"north",0.5,3.74731771957774,TRUE,"Zero contour (P = 0.50)"
"north",0.5,4.73043159328039,TRUE,"Zero contour (P = 0.50)"
"north",0.5,5.71354546698304,TRUE,"Zero contour (P = 0.50)"
"north",0.5,6.6966593406857,TRUE,"Zero contour (P = 0.50)"
"north",0.5,7.6797732143884,TRUE,"Zero contour (P = 0.50)"
"north",0.5,7.2052448458707,FALSE,"Zero contour (P = 0.50)"
"north",0.5,7.5055560499339,TRUE,"Zero contour (P = 0.50)"
"north",0.5,9.29111684407289,FALSE,"Zero contour (P = 0.50)"
"north",0.5,8.30440368033065,FALSE,"Zero contour (P = 0.50)"
"north",0.5,7.32052768896804,FALSE,"Zero contour (P = 0.50)"
"north",0.5,7.33354529626514,TRUE,"Zero contour (P = 0.50)"
"north",0.5,8.3219814153546,TRUE,"Zero contour (P = 0.50)"
"north",0.5,9.31254311412161,TRUE,"Zero contour (P = 0.50)"
"north",0.5,10.3046174279773,TRUE,"Zero contour (P = 0.50)"
"north",0.5,9.65238521331925,TRUE,"Zero contour (P = 0.50)"
"north",0.5,8.77417659569879,TRUE,"Zero contour (P = 0.50)"
"north",0.5,9.46055073547985,FALSE,"Zero contour (P = 0.50)"
"north",0.5,8.32089748747736,TRUE,"Zero contour (P = 0.50)"
"north",0.5,11.6005737819918,FALSE,"Zero contour (P = 0.50)"
"north",0.5,10.6173448430908,FALSE,"Zero contour (P = 0.50)"
"north",0.5,9.63411590418984,FALSE,"Zero contour (P = 0.50)"
"north",0.5,7.95252317139757,TRUE,"Zero contour (P = 0.50)"
"north",0.5,7.0198856450841,TRUE,"Zero contour (P = 0.50)"
"north",0.5,6.09118310933369,TRUE,"Zero contour (P = 0.50)"
"north",0.5,5.186611208374,TRUE,"Zero contour (P = 0.50)"
"north",0.5,4.32353518454065,TRUE,"Zero contour (P = 0.50)"
"north",0.5,3.53250246522527,TRUE,"Zero contour (P = 0.50)"
"north",0.5,2.87363660740456,TRUE,"Zero contour (P = 0.50)"
"north",0.5,2.4557274982661,TRUE,"Zero contour (P = 0.50)"
"north",0.5,11.7741389507018,FALSE,"Zero contour (P = 0.50)"
"north",0.5,1.50919623197089,TRUE,"Zero contour (P = 0.50)"
"north",0.5,11.9493888177487,FALSE,"Zero contour (P = 0.50)"
"north",0.5,0.722984657916099,TRUE,"Zero contour (P = 0.50)"
"north",0.5,0.480939741876147,TRUE,"Zero contour (P = 0.50)"
"north",0.5,0.807816813278687,TRUE,"Zero contour (P = 0.50)"
"north",0.5,1.18067860266823,TRUE,"Zero contour (P = 0.50)"
"north",0.5,1.87846309511532,TRUE,"Zero contour (P = 0.50)"
"north",0.5,12.1293915771675,FALSE,"Zero contour (P = 0.50)"
"north",0.5,1.24563401278147,TRUE,"Zero contour (P = 0.50)"
"north",0.5,15.2556142711631,FALSE,"Zero contour (P = 0.50)"
"north",0.5,14.2735409596376,FALSE,"Zero contour (P = 0.50)"
"north",0.5,13.291467648112,FALSE,"Zero contour (P = 0.50)"
"north",0.5,12.3093943365864,FALSE,"Zero contour (P = 0.50)"
"north",0.5,0.952586723812725,TRUE,"Zero contour (P = 0.50)"
"north",0.5,1.94383913591503,TRUE,"Zero contour (P = 0.50)"
"north",0.5,2.93509154801739,TRUE,"Zero contour (P = 0.50)"
"north",0.5,3.92634396011969,TRUE,"Zero contour (P = 0.50)"
"north",0.5,4.917596372222,TRUE,"Zero contour (P = 0.50)"
"north",0.5,5.9088487843243,TRUE,"Zero contour (P = 0.50)"
"north",0.5,6.90010119642666,TRUE,"Zero contour (P = 0.50)"
"north",0.5,7.89135360852896,TRUE,"Zero contour (P = 0.50)"
"north",0.5,15.4356170305821,FALSE,"Zero contour (P = 0.50)"
"north",0.5,7.77198857100299,TRUE,"Zero contour (P = 0.50)"
"north",0.5,15.6156197900011,FALSE,"Zero contour (P = 0.50)"
"north",0.5,7.65262353347701,TRUE,"Zero contour (P = 0.50)"
"north",0.5,8.64387594557931,TRUE,"Zero contour (P = 0.50)"
"north",0.5,9.63512835768167,TRUE,"Zero contour (P = 0.50)"
"north",0.5,10.626380769784,TRUE,"Zero contour (P = 0.50)"
"north",0.5,11.6176331818863,TRUE,"Zero contour (P = 0.50)"
"north",0.5,12.6088855939886,TRUE,"Zero contour (P = 0.50)"
"north",0.5,13.6001380060909,TRUE,"Zero contour (P = 0.50)"
"north",0.5,14.5913904181932,TRUE,"Zero contour (P = 0.50)"
"north",0.5,15.7956225494199,FALSE,"Zero contour (P = 0.50)"
"north",0.5,14.4720253806674,TRUE,"Zero contour (P = 0.50)"
"north",0.5,15.9857064181861,FALSE,"Zero contour (P = 0.50)"
"north",0.5,14.3526603431414,TRUE,"Zero contour (P = 0.50)"
"north",0.5,18.1248875164179,FALSE,"Zero contour (P = 0.50)"
"north",0.5,17.1412467689912,FALSE,"Zero contour (P = 0.50)"
"north",0.5,16.1576060215646,FALSE,"Zero contour (P = 0.50)"
"north",0.5,14.2332953056154,TRUE,"Zero contour (P = 0.50)"
"north",0.5,15.2245477177177,TRUE,"Zero contour (P = 0.50)"
"north",0.5,16.21580012982,TRUE,"Zero contour (P = 0.50)"
"north",0.5,17.2070525419224,TRUE,"Zero contour (P = 0.50)"
"north",0.5,18.1983049540247,TRUE,"Zero contour (P = 0.50)"
"north",0.5,18.2960982699754,FALSE,"Zero contour (P = 0.50)"
"north",0.5,18.0789399164987,TRUE,"Zero contour (P = 0.50)"
"north",0.5,18.467309023533,FALSE,"Zero contour (P = 0.50)"
"north",0.5,17.9595748789727,TRUE,"Zero contour (P = 0.50)"
"north",0.5,18.950827291075,TRUE,"Zero contour (P = 0.50)"
"north",0.5,18.4765112062935,TRUE,"Zero contour (P = 0.50)"
"north",0.5,17.7870952200474,TRUE,"Zero contour (P = 0.50)"
"north",0.5,17.0976792338012,TRUE,"Zero contour (P = 0.50)"
"north",0.5,16.4083154734688,TRUE,"Zero contour (P = 0.50)"
"north",0.5,15.7373812843691,TRUE,"Zero contour (P = 0.50)"
"north",0.5,15.1026858277619,TRUE,"Zero contour (P = 0.50)"
"north",0.5,18.6385197770905,FALSE,"Zero contour (P = 0.50)"
"north",0.5,14.3285909088935,TRUE,"Zero contour (P = 0.50)"
"north",0.5,18.8122036808001,FALSE,"Zero contour (P = 0.50)"
"north",0.5,17.8306158961386,FALSE,"Zero contour (P = 0.50)"
"north",0.5,16.8490281114772,FALSE,"Zero contour (P = 0.50)"
"north",0.5,13.5839564739026,TRUE,"Zero contour (P = 0.50)"
"north",0.5,12.920658633254,TRUE,"Zero contour (P = 0.50)"
"north",0.5,12.3027054772116,TRUE,"Zero contour (P = 0.50)"
"north",0.5,11.7372612269931,TRUE,"Zero contour (P = 0.50)"
"north",0.5,11.2322587520084,TRUE,"Zero contour (P = 0.50)"
"north",0.5,10.79618306362,TRUE,"Zero contour (P = 0.50)"
"north",0.5,10.437676816421,TRUE,"Zero contour (P = 0.50)"
"north",0.5,10.1649506843193,TRUE,"Zero contour (P = 0.50)"
"north",0.5,17.0316657016757,FALSE,"Zero contour (P = 0.50)"
"north",0.5,9.19453839478796,TRUE,"Zero contour (P = 0.50)"
"north",0.5,17.2143032918742,FALSE,"Zero contour (P = 0.50)"
"north",0.5,8.23108789893227,TRUE,"Zero contour (P = 0.50)"
"north",0.5,8.00553628615794,TRUE,"Zero contour (P = 0.50)"
"north",0.5,7.8178345472472,TRUE,"Zero contour (P = 0.50)"
"north",0.5,7.66928633344066,TRUE,"Zero contour (P = 0.50)"
"north",0.5,7.62797238010458,TRUE,"Zero contour (P = 0.50)"
"north",0.5,17.3987490703492,FALSE,"Zero contour (P = 0.50)"
"north",0.5,6.62885133115437,TRUE,"Zero contour (P = 0.50)"
"north",0.5,17.5879015980417,FALSE,"Zero contour (P = 0.50)"
"north",0.5,5.62973028220324,TRUE,"Zero contour (P = 0.50)"
"north",0.5,5.656736191392,TRUE,"Zero contour (P = 0.50)"
"north",0.5,5.85232854680916,TRUE,"Zero contour (P = 0.50)"
"north",0.5,6.20438804478912,TRUE,"Zero contour (P = 0.50)"
"north",0.5,6.68825157351144,TRUE,"Zero contour (P = 0.50)"
"north",0.5,7.27767708273498,TRUE,"Zero contour (P = 0.50)"
"north",0.5,7.94921724701783,TRUE,"Zero contour (P = 0.50)"
"north",0.5,8.68384260968245,TRUE,"Zero contour (P = 0.50)"
"north",0.5,17.7807330042953,FALSE,"Zero contour (P = 0.50)"
"north",0.5,8.07281485880655,TRUE,"Zero contour (P = 0.50)"
"north",0.5,18.0083141752809,FALSE,"Zero contour (P = 0.50)"
"north",0.5,17.0445488030763,FALSE,"Zero contour (P = 0.50)"
"north",0.5,16.0850086998736,FALSE,"Zero contour (P = 0.50)"
"north",0.5,15.130497756495,FALSE,"Zero contour (P = 0.50)"
"north",0.5,7.54516499803226,TRUE,"Zero contour (P = 0.50)"
"north",0.5,8.43458232437821,TRUE,"Zero contour (P = 0.50)"
"north",0.5,9.34603871357416,TRUE,"Zero contour (P = 0.50)"
"north",0.5,15.4620449311537,FALSE,"Zero contour (P = 0.50)"
"north",0.5,9.00586323273469,TRUE,"Zero contour (P = 0.50)"
"north",0.5,15.8497843005781,FALSE,"Zero contour (P = 0.50)"
"north",0.5,14.9470303528452,FALSE,"Zero contour (P = 0.50)"
"north",0.5,14.0572176077853,FALSE,"Zero contour (P = 0.50)"
"north",0.5,8.76702134855123,FALSE,"Zero contour (P = 0.50)"
"north",0.5,9.74989848586124,FALSE,"Zero contour (P = 0.50)"
"north",0.5,10.7356403699535,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.7235243988778,FALSE,"Zero contour (P = 0.50)"
"north",0.5,14.5514313255641,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.6272986079502,FALSE,"Zero contour (P = 0.50)"
"north",0.5,15.0957245006896,FALSE,"Zero contour (P = 0.50)"
"north",0.5,14.2851722150699,FALSE,"Zero contour (P = 0.50)"
"north",0.5,13.4998143964064,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.6146690627785,FALSE,"Zero contour (P = 0.50)"
"north",0.5,12.6129671840029,FALSE,"Zero contour (P = 0.50)"
"north",0.5,13.6112653052272,FALSE,"Zero contour (P = 0.50)"
"north",0.5,14.1555533676245,FALSE,"Zero contour (P = 0.50)"
"north",0.5,13.6266954602011,FALSE,"Zero contour (P = 0.50)"
"north",0.5,14.8496582916248,FALSE,"Zero contour (P = 0.50)"
"north",0.5,14.1663259672708,FALSE,"Zero contour (P = 0.50)"
"north",0.5,13.5222345769348,FALSE,"Zero contour (P = 0.50)"
"north",0.5,10.4308595214347,FALSE,"Zero contour (P = 0.50)"
"north",0.5,10.7032939175458,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.059465065028,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.4915895712258,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.1235337808676,FALSE,"Zero contour (P = 0.50)"
"north",0.5,13.6438807773048,FALSE,"Zero contour (P = 0.50)"
"north",0.5,14.6421310287074,FALSE,"Zero contour (P = 0.50)"
"north",0.5,15.64038128011,FALSE,"Zero contour (P = 0.50)"
"north",0.5,14.3171731153939,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.4061763802268,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.503895312822,FALSE,"Zero contour (P = 0.50)"
"north",0.5,15.6575665972137,FALSE,"Zero contour (P = 0.50)"
"north",0.5,15.1337102653801,FALSE,"Zero contour (P = 0.50)"
"north",0.5,14.5620522942086,FALSE,"Zero contour (P = 0.50)"
"north",0.5,13.9988881240011,FALSE,"Zero contour (P = 0.50)"
"north",0.5,13.4821524280397,FALSE,"Zero contour (P = 0.50)"
"north",0.5,13.0215819310569,FALSE,"Zero contour (P = 0.50)"
"north",0.5,12.6233258054797,FALSE,"Zero contour (P = 0.50)"
"north",0.5,12.0375521069946,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.8604472370086,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.7656854073553,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.7552581450844,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.8293884677115,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.9865076436887,FALSE,"Zero contour (P = 0.50)"
"north",0.5,12.1857584400829,FALSE,"Zero contour (P = 0.50)"
"north",0.5,12.3850252085071,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.9341936223437,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.059841167415,FALSE,"Zero contour (P = 0.50)"
"north",0.5,10.2082707835872,FALSE,"Zero contour (P = 0.50)"
"north",0.5,9.38568562457545,FALSE,"Zero contour (P = 0.50)"
"north",0.5,15.6747519143175,FALSE,"Zero contour (P = 0.50)"
"north",0.5,16.6730021657201,FALSE,"Zero contour (P = 0.50)"
"north",0.5,17.6712524171227,FALSE,"Zero contour (P = 0.50)"
"north",0.5,18.6695026685253,FALSE,"Zero contour (P = 0.50)"
"north",0.5,19.6677529199279,FALSE,"Zero contour (P = 0.50)"
"north",0.5,20.6660031713305,FALSE,"Zero contour (P = 0.50)"
"north",0.5,13.5585322214608,FALSE,"Zero contour (P = 0.50)"
"north",0.5,13.0149184529797,FALSE,"Zero contour (P = 0.50)"
"north",0.5,10.0087173263468,FALSE,"Zero contour (P = 0.50)"
"north",0.5,20.6831864290733,FALSE,"Zero contour (P = 0.50)"
"north",0.5,14.5023168989519,FALSE,"Zero contour (P = 0.50)"
"north",0.5,14.2161017987147,FALSE,"Zero contour (P = 0.50)"
"north",0.5,13.9954100252527,FALSE,"Zero contour (P = 0.50)"
"north",0.5,10.6890461792528,FALSE,"Zero contour (P = 0.50)"
"north",0.5,10.0065781855864,FALSE,"Zero contour (P = 0.50)"
"north",0.5,9.38089026990715,FALSE,"Zero contour (P = 0.50)"
"north",0.5,8.82406901817728,FALSE,"Zero contour (P = 0.50)"
"north",0.5,8.34990313289951,FALSE,"Zero contour (P = 0.50)"
"north",0.5,20.7003063451302,FALSE,"Zero contour (P = 0.50)"
"north",0.5,21.6985577178445,FALSE,"Zero contour (P = 0.50)"
"north",0.5,22.6968090905588,FALSE,"Zero contour (P = 0.50)"
"north",0.5,9.26283573536776,FALSE,"Zero contour (P = 0.50)"
"north",0.5,22.7139290066156,FALSE,"Zero contour (P = 0.50)"
"north",0.5,10.1920227246682,FALSE,"Zero contour (P = 0.50)"
"north",0.5,9.88572769304987,FALSE,"Zero contour (P = 0.50)"
"north",0.5,9.67323592867685,FALSE,"Zero contour (P = 0.50)"
"north",0.5,9.56080389675931,FALSE,"Zero contour (P = 0.50)"
"north",0.5,22.7310489226724,FALSE,"Zero contour (P = 0.50)"
"north",0.5,23.7293002953868,FALSE,"Zero contour (P = 0.50)"
"north",0.5,24.7275516681011,FALSE,"Zero contour (P = 0.50)"
"north",0.5,10.558604564059,FALSE,"Zero contour (P = 0.50)"
"north",0.5,24.7446715841579,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.5566970781525,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.5493862038791,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.6171802516856,FALSE,"Zero contour (P = 0.50)"
"north",0.5,24.7622219737048,FALSE,"Zero contour (P = 0.50)"
"north",0.5,25.7604451912448,FALSE,"Zero contour (P = 0.50)"
"north",0.5,26.7586684087849,FALSE,"Zero contour (P = 0.50)"
"north",0.5,12.6135954114006,FALSE,"Zero contour (P = 0.50)"
"north",0.5,26.7808341915502,FALSE,"Zero contour (P = 0.50)"
"north",0.5,13.6100105711164,FALSE,"Zero contour (P = 0.50)"
"north",0.5,26.8342153997176,FALSE,"Zero contour (P = 0.50)"
"north",0.5,14.6064257308322,FALSE,"Zero contour (P = 0.50)"
"north",0.5,14.6846711774269,FALSE,"Zero contour (P = 0.50)"
"north",0.5,14.7629166240216,FALSE,"Zero contour (P = 0.50)"
"north",0.5,24.9406371214376,FALSE,"Zero contour (P = 0.50)"
"north",0.5,25.932382204333,FALSE,"Zero contour (P = 0.50)"
"north",0.5,26.924619032954,FALSE,"Zero contour (P = 0.50)"
"north",0.5,15.7593317837374,FALSE,"Zero contour (P = 0.50)"
"north",0.5,25.0777457480259,FALSE,"Zero contour (P = 0.50)"
"north",0.5,16.7557469434524,FALSE,"Zero contour (P = 0.50)"
"north",0.5,20.7830029910326,FALSE,"Zero contour (P = 0.50)"
"north",0.5,19.9056684145293,FALSE,"Zero contour (P = 0.50)"
"north",0.5,19.0394482811976,FALSE,"Zero contour (P = 0.50)"
"north",0.5,18.1758781754565,FALSE,"Zero contour (P = 0.50)"
"north",0.5,17.3123080697155,FALSE,"Zero contour (P = 0.50)"
"north",0.5,16.4498559421894,FALSE,"Zero contour (P = 0.50)"
"north",0.5,15.5884650750227,FALSE,"Zero contour (P = 0.50)"
"north",0.5,14.727074207856,FALSE,"Zero contour (P = 0.50)"
"north",0.5,13.8656833406893,FALSE,"Zero contour (P = 0.50)"
"north",0.5,13.0042924735226,FALSE,"Zero contour (P = 0.50)"
"north",0.5,10.0811357713126,FALSE,"Zero contour (P = 0.50)"
"north",0.5,10.962883792703,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.863133657458,FALSE,"Zero contour (P = 0.50)"
"north",0.5,12.7779754189326,FALSE,"Zero contour (P = 0.50)"
"north",0.5,25.2536975789716,FALSE,"Zero contour (P = 0.50)"
"north",0.5,17.7521621031682,FALSE,"Zero contour (P = 0.50)"
"north",0.5,21.2681800886728,FALSE,"Zero contour (P = 0.50)"
"north",0.5,13.5117013968336,FALSE,"Zero contour (P = 0.50)"
"north",0.5,10.6058081198607,FALSE,"Zero contour (P = 0.50)"
"north",0.5,13.1958525015442,FALSE,"Zero contour (P = 0.50)"
"north",0.5,25.4676875441376,FALSE,"Zero contour (P = 0.50)"
"north",0.5,18.748577262884,FALSE,"Zero contour (P = 0.50)"
"north",0.5,18.8268227094787,FALSE,"Zero contour (P = 0.50)"
"north",0.5,18.9050681560734,FALSE,"Zero contour (P = 0.50)"
"north",0.5,19.0040543888747,FALSE,"Zero contour (P = 0.50)"
"north",0.5,19.1543353423679,FALSE,"Zero contour (P = 0.50)"
"north",0.5,19.3550158385415,FALSE,"Zero contour (P = 0.50)"
"north",0.5,19.6045482050017,FALSE,"Zero contour (P = 0.50)"
"north",0.5,19.9010949207325,FALSE,"Zero contour (P = 0.50)"
"north",0.5,20.2425898608728,FALSE,"Zero contour (P = 0.50)"
"north",0.5,20.6268006733168,FALSE,"Zero contour (P = 0.50)"
"north",0.5,21.0513886541413,FALSE,"Zero contour (P = 0.50)"
"north",0.5,21.5139633500759,FALSE,"Zero contour (P = 0.50)"
"north",0.5,22.0121300718226,FALSE,"Zero contour (P = 0.50)"
"north",0.5,22.5435294059958,FALSE,"Zero contour (P = 0.50)"
"north",0.5,21.7697716846659,FALSE,"Zero contour (P = 0.50)"
"north",0.5,14.0232716693986,FALSE,"Zero contour (P = 0.50)"
"north",0.5,13.1678698005083,FALSE,"Zero contour (P = 0.50)"
"north",0.5,12.3311424695818,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.1953111229255,FALSE,"Zero contour (P = 0.50)"
"north",0.5,13.6741489134171,FALSE,"Zero contour (P = 0.50)"
"north",0.5,14.5436811243981,FALSE,"Zero contour (P = 0.50)"
"north",0.5,15.428822680288,FALSE,"Zero contour (P = 0.50)"
"north",0.5,23.8018820705855,FALSE,"Zero contour (P = 0.50)"
"north",0.5,24.7587451994436,FALSE,"Zero contour (P = 0.50)"
"north",0.5,25.7187661856011,FALSE,"Zero contour (P = 0.50)"
"north",0.5,12.9208976337083,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.8399651279481,FALSE,"Zero contour (P = 0.50)"
"north",0.5,15.902778134392,FALSE,"Zero contour (P = 0.50)"
"north",0.5,24.1118098282561,FALSE,"Zero contour (P = 0.50)"
"north",0.5,13.5587637542861,FALSE,"Zero contour (P = 0.50)"
"north",0.5,12.8256754432764,FALSE,"Zero contour (P = 0.50)"
"north",0.5,12.1305161933741,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.2206176057711,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.8520289000723,FALSE,"Zero contour (P = 0.50)"
"north",0.5,12.5312615147513,FALSE,"Zero contour (P = 0.50)"
"north",0.5,16.4239487734149,FALSE,"Zero contour (P = 0.50)"
"north",0.5,17.2704834464205,FALSE,"Zero contour (P = 0.50)"
"north",0.5,18.1324763930398,FALSE,"Zero contour (P = 0.50)"
"north",0.5,22.6114165001978,FALSE,"Zero contour (P = 0.50)"
"north",0.5,23.531996024028,FALSE,"Zero contour (P = 0.50)"
"north",0.5,24.4586817738415,FALSE,"Zero contour (P = 0.50)"
"north",0.5,12.8855678892939,FALSE,"Zero contour (P = 0.50)"
"north",0.5,12.031124561034,FALSE,"Zero contour (P = 0.50)"
"north",0.5,18.6449027589934,FALSE,"Zero contour (P = 0.50)"
"north",0.5,23.0243752335127,FALSE,"Zero contour (P = 0.50)"
"north",0.5,13.6720245161292,FALSE,"Zero contour (P = 0.50)"
"north",0.5,13.0984473667996,FALSE,"Zero contour (P = 0.50)"
"north",0.5,12.5780757265066,FALSE,"Zero contour (P = 0.50)"
"north",0.5,12.1177659266211,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.7245942203879,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.4055058950869,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.1668534656232,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.0138669154966,FALSE,"Zero contour (P = 0.50)"
"north",0.5,10.9500816800892,FALSE,"Zero contour (P = 0.50)"
"north",0.5,10.9285868207863,FALSE,"Zero contour (P = 0.50)"
"north",0.5,12.8682405471547,FALSE,"Zero contour (P = 0.50)"
"north",0.5,19.1957301363778,FALSE,"Zero contour (P = 0.50)"
"north",0.5,20.0246536461791,FALSE,"Zero contour (P = 0.50)"
"north",0.5,20.8684222772101,FALSE,"Zero contour (P = 0.50)"
"north",0.5,21.7253064314456,FALSE,"Zero contour (P = 0.50)"
"north",0.5,22.5938139155433,FALSE,"Zero contour (P = 0.50)"
"north",0.5,23.4726545467256,FALSE,"Zero contour (P = 0.50)"
"north",0.5,11.9279346202064,FALSE,"Zero contour (P = 0.50)"
"north",0.5,13.7270983526706,FALSE,"Zero contour (P = 0.50)"
"north",0.5,12.9273043027735,FALSE,"Zero contour (P = 0.50)"
"north",0.5,12.9509980527214,FALSE,"Zero contour (P = 0.50)"
"north",0.5,13.0512490243812,FALSE,"Zero contour (P = 0.50)"
